4303,1961,61
4304,1961,12
5250,1961,53
3730,1961,89
5193,1961,38
5255,1961,47
5226,1961,72
312,1961,35
3353,1961,75
5319,1961,99
3338,1961,60
5210,1961,37
615,1961,80
3750,1961,13
3505,1961,100
629,1961,22
320,1961,96
5278,1961,93
4446,1961,70
3519,1961,7
507,1961,87
3023,1961,90
936,1961,41
4504,1961,27
1317,1961,17
4597,1961,83
1942,1961,48
2735,1961,39
5071,1961,8
4619,1961,50
4111,1961,64
1080,1961,79
2689,1961,94
1485,1961,62
1090,1961,36
2011,1961,2
4782,1961,23
4933,1961,57
2670,1961,82
2611,1961,15
4667,1961,42
1163,1961,28
4675,1961,69
3133,1961,84
2071,1961,34
1221,1961,91
2078,1961,52
4761,1961,1
104,1961,26
2416,1961,65
4735,1961,85
2230,1961,92
4635,1961,78
4583,1961,58
996,1961,14
2284,1961,74
4131,1961,63
2993,1961,3
2989,1961,55
5122,1961,18
1765,1961,49
1768,1961,45
2940,1961,81
23,1961,71
4254,1961,51
1695,1961,68
5142,1961,32
3055,1961,98
12,1961,43
1838,1961,19
1605,1961,88
3069,1961,21
3049,1961,59
3931,1961,24
916,1961,4
2181,1962,99
2210,1962,93
5273,1962,70
2222,1962,94
5275,1962,64
3489,1962,27
1640,1962,53
4890,1962,72
1707,1962,52
4350,1962,77
4831,1962,89
4832,1962,23
1472,1962,82
4902,1962,75
1977,1962,2
3590,1962,28
1777,1962,80
4939,1962,91
4363,1962,84
1601,1962,20
4808,1962,40
1820,1962,11
4827,1962,38
4829,1962,88
5291,1962,54
2059,1962,42
1633,1962,90
1195,1962,65
1289,1962,73
4572,1962,24
5213,1962,16
4568,1962,9
919,1962,47
617,1962,15
2883,1962,41
3304,1962,81
2889,1962,67
4554,1962,5
5114,1962,95
2959,1962,3
865,1962,36
3254,1962,33
3001,1962,21
3050,1962,60
4518,1962,19
697,1962,57
4485,1962,7
786,1962,69
604,1962,26
2300,1962,98
4573,1962,12
2828,1962,34
2397,1962,18
3453,1962,87
3452,1962,25
3441,1962,74
2470,1962,6
2471,1962,56
1220,1962,13
3432,1962,35
2664,1962,8
1091,1962,31
3416,1962,14
3412,1962,85
2673,1962,68
5060,1962,50
4629,1962,62
2728,1962,86
4600,1962,39
992,1962,79
990,1962,32
2838,1962,76
360,1962,44
4772,1962,97
4048,1962,10
3670,1962,59
4007,1962,17
4183,1962,1
4115,1962,45
160,1962,61
5380,1962,43
30,1962,63
3919,1962,22
232,1962,37
3920,1962,55
124,1962,83
108,1962,46
3894,1962,30
4252,1962,100
4102,1962,92
3724,1962,4
7,1962,96
5344,1962,71
177,1962,48
3942,1962,49
3818,1962,29
4021,1962,51
3910,1962,78
4026,1962,66
3940,1962,58
4833,1963,44
4104,1963,36
1010,1963,97
5195,1963,14
1976,1963,51
3481,1963,21
40,1963,58
4250,1963,22
1574,1963,80
4823,1963,98
3034,1963,19
2974,1963,53
2980,1963,48
831,1963,83
4536,1963,90
4383,1963,77
719,1963,39
659,1963,45
4320,1963,81
1886,1963,91
1175,1963,76
2421,1963,23
2737,1963,88
5034,1963,65
4930,1963,18
2409,1963,85
3052,1963,50
4497,1963,38
1406,1963,47
3395,1963,54
3390,1963,33
5367,1963,17
2135,1963,55
5373,1963,56
1396,1963,89
1137,1963,68
2171,1963,20
4437,1963,2
3329,1963,87
5225,1963,93
4511,1963,67
136,1963,94
1377,1963,7
3763,1963,57
1407,1963,74
2301,1963,30
4220,1963,10
3953,1963,86
300,1963,78
1455,1963,63
4253,1963,1
4955,1963,75
3428,1963,95
1077,1963,84
3731,1963,32
541,1963,24
4214,1963,40
2086,1963,15
3415,1963,79
550,1963,13
2325,1963,29
556,1963,5
557,1963,42
2338,1963,49
5283,1963,25
4934,1963,28
3110,1963,9
367,1963,60
3645,1963,3
2796,1963,52
695,1963,8
4165,1963,41
981,1963,37
3669,1963,69
1719,1963,4
2939,1963,66
2954,1963,96
931,1963,46
1230,1963,31
4693,1963,73
2477,1963,72
1743,1963,26
1643,1963,99
5176,1963,16
1767,1963,34
1766,1963,71
4036,1963,11
4338,1963,82
2956,1963,92
4674,1963,59
434,1963,35
998,1963,62
2509,1963,70
3556,1963,12
909,1963,43
3542,1963,61
1817,1963,6
1807,1963,100
1004,1963,27
4886,1963,64
123,1964,50
2246,1964,81
3882,1964,92
4992,1964,8
5322,1964,79
2834,1964,14
4727,1964,67
689,1964,52
4433,1964,78
1074,1964,55
2087,1964,73
1153,1964,87
955,1964,17
1290,1964,6
1067,1964,91
760,1964,21
600,1964,26
3833,1964,63
4864,1964,20
3300,1964,4
4581,1964,71
2163,1964,1
784,1964,62
1122,1964,32
135,1964,30
2145,1964,82
2633,1964,69
1699,1964,31
1123,1964,49
5030,1964,77
3624,1964,53
3396,1964,60
363,1964,33
4257,1964,22
525,1964,45
4481,1964,48
2649,1964,34
4153,1964,94
1413,1964,66
5109,1964,10
2607,1964,9
2113,1964,95
3120,1964,7
3176,1964,100
1696,1964,93
355,1964,57
2839,1964,19
958,1964,83
101,1964,13
3448,1964,11
5295,1964,36
2727,1964,18
3900,1964,2
971,1964,25
863,1964,84
2804,1964,99
2730,1964,61
3109,1964,46
98,1964,96
716,1964,68
987,1964,28
4932,1964,37
2430,1964,74
1911,1964,89
3503,1964,16
4826,1964,40
1020,1964,59
2454,1964,12
1566,1964,23
4469,1964,38
456,1964,64
2979,1964,41
1810,1964,43
2535,1964,56
1823,1964,88
670,1964,54
37,1964,85
4856,1964,47
410,1964,97
830,1964,29
4548,1964,44
305,1964,72
4452,1964,51
3040,1964,86
1769,1964,3
3172,1964,58
2018,1964,5
2396,1964,27
18,1964,65
4547,1964,80
1058,1964,15
5132,1964,42
3719,1964,75
4615,1964,98
4251,1964,76
1471,1964,70
3578,1964,24
4941,1964,90
5196,1964,35
1475,1964,39
5333,1965,57
1239,1965,55
1185,1965,52
3935,1965,15
5047,1965,63
2254,1965,42
2391,1965,73
2442,1965,83
2234,1965,46
737,1965,26
742,1965,54
129,1965,47
5336,1965,4
4751,1965,79
4691,1965,31
714,1965,8
724,1965,24
2559,1965,12
3273,1965,68
3118,1965,10
2427,1965,64
4506,1965,35
2537,1965,99
2508,1965,44
1269,1965,29
5368,1965,84
4477,1965,88
4474,1965,39
2264,1965,97
677,1965,49
4721,1965,60
1062,1965,89
2212,1965,23
1844,1965,14
1853,1965,85
1578,1965,50
3907,1965,65
2736,1965,81
1921,1965,100
4530,1965,96
1947,1965,40
1970,1965,2
4987,1965,86
3968,1965,22
4794,1965,82
2714,1965,41
5259,1965,27
1478,1965,34
4310,1965,91
2025,1965,75
1590,1965,51
2030,1965,16
870,1965,61
1774,1965,7
357,1965,38
918,1965,9
186,1965,62
4566,1965,78
349,1965,72
368,1965,53
1673,1965,30
11,1965,3
1729,1965,69
2841,1965,70
3613,1965,76
3612,1965,32
387,1965,37
4357,1965,74
194,1965,90
4862,1965,21
1773,1965,11
4546,1965,45
4400,1965,18
1189,1965,6
4419,1965,98
4645,1965,17
1111,1965,77
1417,1965,48
3380,1965,93
2150,1965,92
4414,1965,13
3420,1965,33
5058,1965,28
3086,1965,25
5231,1965,1
2621,1965,71
2072,1965,80
3779,1965,59
3089,1965,19
2618,1965,87
5223,1965,67
2617,1965,94
3865,1965,66
2518,1965,56
4784,1965,95
1367,1965,43
2065,1965,36
5371,1965,5
4177,1965,20
2196,1965,58
1131,1966,67
976,1966,38
776,1966,68
2823,1966,70
240,1966,94
773,1966,7
2833,1966,62
2613,1966,4
5100,1966,31
957,1966,85
4237,1966,22
3832,1966,15
3160,1966,72
4621,1966,6
2704,1966,17
130,1966,100
4665,1966,98
3885,1966,93
236,1966,65
5395,1966,92
2692,1966,16
3143,1966,37
2550,1966,9
3037,1966,24
3911,1966,87
4524,1966,63
1037,1966,43
3825,1966,47
1023,1966,48
4233,1966,14
2987,1966,69
856,1966,28
1015,1966,96
3998,1966,53
2602,1966,77
4499,1966,88
173,1966,39
4225,1966,35
5173,1966,40
917,1966,45
1569,1966,71
416,1966,10
3293,1966,78
1953,1966,42
421,1966,52
423,1966,73
1386,1966,82
87,1966,2
426,1966,60
1600,1966,11
4285,1966,46
5288,1966,21
3424,1966,57
3555,1966,56
59,1966,54
5282,1966,13
39,1966,12
1936,1966,91
454,1966,58
3520,1966,18
1867,1966,50
5256,1966,90
2260,1966,76
5237,1966,19
4287,1966,81
2245,1966,36
5215,1966,79
4927,1966,27
77,1966,95
2304,1966,66
1877,1966,44
4711,1966,32
3582,1966,74
2503,1966,61
2015,1966,89
364,1966,86
5016,1966,3
1677,1966,30
4889,1966,51
5243,1966,97
531,1966,83
3414,1966,34
675,1966,1
3225,1966,59
100,1966,20
338,1966,29
1655,1966,75
1248,1966,41
3272,1966,84
5195,1966,55
4184,1966,8
3595,1966,5
5272,1966,80
1638,1966,99
583,1966,23
4083,1966,64
656,1966,33
3614,1966,25
581,1966,26
4976,1966,49
3492,1967,74
835,1967,22
1531,1967,68
1530,1967,28
488,1967,82
314,1967,21
3006,1967,96
2725,1967,11
1966,1967,98
3965,1967,45
5390,1967,32
819,1967,15
1983,1967,91
1488,1967,57
5133,1967,81
4618,1967,50
812,1967,77
1518,1967,34
4531,1967,49
4027,1967,84
43,1967,53
3632,1967,13
1682,1967,8
4887,1967,47
3622,1967,31
3618,1967,41
5353,1967,56
1653,1967,9
1652,1967,72
1644,1967,97
179,1967,44
4359,1967,76
2820,1967,26
2733,1967,92
1780,1967,89
1793,1967,80
34,1967,65
995,1967,62
4378,1967,100
353,1967,59
166,1967,87
2985,1967,51
1900,1967,63
3906,1967,78
1540,1967,86
4609,1967,40
3500,1967,43
978,1967,94
2029,1967,37
3732,1967,24
354,1967,95
4459,1967,29
131,1967,38
3769,1967,48
4654,1967,52
2168,1967,14
1167,1967,39
2399,1967,25
4071,1967,7
3113,1967,46
2262,1967,5
4045,1967,85
2273,1967,54
2555,1967,16
1320,1967,18
4286,1967,17
1140,1967,99
731,1967,64
1272,1967,90
3286,1967,3
3312,1967,42
5005,1967,58
4056,1967,33
4726,1967,1
88,1967,79
2359,1967,23
2125,1967,88
1412,1967,27
2129,1967,12
5192,1967,4
1464,1967,73
3446,1967,55
2037,1967,93
3198,1967,20
2702,1967,6
4479,1967,2
216,1967,30
799,1967,71
1450,1967,66
4099,1967,19
4098,1967,67
4409,1967,83
2685,1967,70
637,1967,35
712,1967,10
106,1967,60
2467,1967,36
2655,1967,69
2105,1967,75
679,1967,61
1642,1968,47
1783,1968,92
944,1968,20
4706,1968,87
2810,1968,27
2365,1968,71
1246,1968,80
29,1968,46
1770,1968,14
28,1968,4
2476,1968,25
91,1968,35
2819,1968,40
4696,1968,10
1634,1968,18
4569,1968,76
4238,1968,6
2871,1968,2
4148,1968,64
2484,1968,50
2032,1968,58
4122,1968,26
4810,1968,24
2116,1968,93
4633,1968,94
2729,1968,12
2084,1968,53
3994,1968,44
1940,1968,61
4230,1968,56
3987,1968,70
3970,1968,33
1066,1968,88
49,1968,48
2701,1968,52
4174,1968,17
4100,1968,65
5377,1968,15
1537,1968,45
2126,1968,68
4648,1968,7
2589,1968,23
1809,1968,1
2597,1968,60
2600,1968,34
1001,1968,66
5394,1968,38
1822,1968,99
31,1968,42
4676,1968,30
172,1968,57
2314,1968,85
2281,1968,59
1868,1968,3
1379,1968,39
2184,1968,72
2179,1968,22
1584,1968,74
1843,1968,37
1691,1968,11
3471,1968,96
3405,1968,73
5306,1968,77
587,1968,31
3488,1968,41
3596,1968,49
4496,1968,91
485,1968,98
2907,1968,51
3451,1968,5
590,1968,63
286,1968,28
5134,1968,81
4447,1968,69
3806,1968,89
4279,1968,84
2998,1968,19
3189,1968,100
671,1968,86
3091,1968,9
4455,1968,8
4467,1968,21
4261,1968,97
4404,1968,29
4322,1968,54
882,1968,32
3792,1968,90
2918,1968,62
3252,1968,67
3819,1968,95
793,1968,43
910,1968,16
4490,1968,36
5348,1968,82
3637,1968,78
3469,1968,55
3048,1968,13
5217,1968,79
377,1968,83
3928,1968,75
1479,1969,79
4824,1969,69
2625,1969,52
1547,1969,61
684,1969,62
4120,1969,27
2438,1969,21
4216,1969,1
3515,1969,77
2739,1969,41
1875,1969,99
1872,1969,4
2192,1969,48
5018,1969,20
2619,1969,96
2044,1969,88
1490,1969,25
3733,1969,78
3322,1969,11
1883,1969,7
2232,1969,87
4623,1969,44
3085,1969,95
1512,1969,16
3058,1969,50
1968,1969,3
817,1969,65
2211,1969,8
4398,1969,72
1476,1969,59
5330,1969,80
3067,1969,68
2233,1969,60
4072,1969,83
1944,1969,30
3111,1969,32
1047,1969,6
3158,1969,97
4646,1969,84
1234,1969,33
828,1969,85
2457,1969,23
4647,1969,64
1529,1969,89
315,1969,2
4259,1969,18
1075,1969,47
4631,1969,70
5074,1969,71
2280,1969,51
2351,1969,35
4097,1969,98
2853,1969,15
4663,1969,56
2808,1969,42
4426,1969,75
5384,1969,91
1708,1969,58
5372,1969,45
4273,1969,100
2364,1969,67
376,1969,92
4014,1969,76
3569,1969,46
3292,1969,93
4714,1969,39
4766,1969,49
405,1969,24
4742,1969,14
643,1969,9
1298,1969,5
3588,1969,86
1641,1969,31
2837,1969,94
1635,1969,17
331,1969,53
1672,1969,90
1662,1969,13
920,1969,12
1585,1969,29
359,1969,34
369,1969,37
4707,1969,63
1295,1969,73
2412,1969,55
532,1969,66
4776,1969,81
93,1969,36
4596,1969,74
3552,1969,19
900,1969,10
2358,1969,26
3375,1969,38
4775,1969,54
372,1969,28
1603,1969,43
4999,1969,40
3746,1969,57
4270,1969,22
3302,1969,82
2053,1971,66
5178,1971,73
3079,1971,17
3721,1971,41
3154,1971,31
4396,1971,47
5369,1971,16
269,1971,28
782,1971,71
5230,1971,79
2574,1971,10
4015,1971,14
1993,1971,50
4781,1971,85
2042,1971,81
4951,1971,13
4783,1971,15
296,1971,60
4512,1971,20
3186,1971,67
5051,1971,21
5219,1971,84
1410,1971,35
1192,1971,54
3185,1971,40
2507,1971,9
1112,1971,93
1466,1971,75
4290,1971,32
2088,1971,45
2182,1971,88
4960,1971,78
778,1971,34
3081,1971,44
4272,1971,58
1135,1971,42
5067,1971,46
4086,1971,100
2984,1971,62
4863,1971,22
4283,1971,96
169,1971,23
2765,1971,82
2971,1971,59
1573,1971,7
2288,1971,61
2913,1971,2
2968,1971,11
2474,1971,1
3583,1971,37
2302,1971,90
623,1971,52
4245,1971,26
2815,1971,94
4370,1971,29
3553,1971,55
1772,1971,36
3566,1971,33
2307,1971,76
4589,1971,92
2315,1971,38
1785,1971,95
2324,1971,48
2941,1971,86
3913,1971,64
3666,1971,97
628,1971,65
3918,1971,25
36,1971,72
1781,1971,83
1650,1971,77
4604,1971,89
1082,1971,53
4146,1971,57
3352,1971,63
4110,1971,49
2693,1971,69
4163,1971,70
4314,1971,8
639,1971,18
2367,1971,6
5096,1971,74
1065,1971,19
5264,1971,51
4719,1971,12
3336,1971,98
2436,1971,3
1954,1971,91
2393,1971,43
1659,1971,39
1233,1971,68
3963,1971,24
4717,1971,87
260,1971,80
476,1971,56
3324,1971,4
4246,1971,30
2276,1971,27
3652,1971,99
1903,1971,5
2356,1972,53
3777,1972,76
1183,1972,36
3183,1972,73
3291,1972,13
1215,1972,77
655,1972,48
2473,1972,71
3210,1972,14
265,1972,3
2218,1972,19
2488,1972,51
2251,1972,59
1341,1972,79
597,1972,12
3215,1972,32
4444,1972,1
596,1972,9
4480,1972,21
103,1972,27
5209,1972,4
3817,1972,87
3811,1972,43
4460,1972,55
3810,1972,75
95,1972,70
2189,1972,97
4749,1972,34
2190,1972,93
1303,1972,52
4112,1972,96
238,1972,2
1945,1972,65
975,1972,90
1519,1972,99
974,1972,61
808,1972,66
1965,1972,47
3063,1972,44
4943,1972,98
973,1972,39
1499,1972,56
794,1972,49
3068,1972,57
1078,1972,92
4905,1972,94
484,1972,20
2774,1972,24
5294,1972,68
4593,1972,81
3535,1972,30
1855,1972,50
3530,1972,83
3526,1972,28
452,1972,42
3524,1972,100
1572,1972,33
4235,1972,37
2780,1972,54
3698,1972,40
1887,1972,69
5116,1972,58
3561,1972,67
3701,1972,41
1910,1972,25
4588,1972,62
497,1972,18
21,1972,31
4894,1972,78
3114,1972,15
1138,1972,86
536,1972,63
4138,1972,38
1438,1972,82
934,1972,10
4345,1972,85
371,1972,8
361,1972,95
2565,1972,74
4087,1972,26
2115,1972,88
4298,1972,64
3400,1972,22
4424,1972,5
2687,1972,11
301,1972,72
174,1972,84
2636,1972,7
2034,1972,6
1484,1972,46
382,1972,35
3727,1972,91
1292,1972,29
4788,1972,80
788,1972,45
2629,1972,60
3997,1972,23
3071,1972,89
1732,1972,17
16,1972,16
3589,1973,79
411,1973,2
1828,1973,62
3299,1973,57
1663,1973,20
3617,1973,68
1787,1973,63
1658,1973,93
2326,1973,43
3661,1973,24
573,1973,71
4171,1973,91
287,1973,85
4769,1973,10
3419,1973,100
4427,1973,55
1434,1973,16
3359,1973,82
1440,1973,96
3443,1973,81
1467,1973,84
1470,1973,83
4430,1973,51
2224,1973,46
1359,1973,54
3474,1973,22
4109,1973,97
1494,1973,67
5389,1973,53
2231,1973,33
5261,1973,70
607,1973,88
1957,1973,58
4995,1973,23
3491,1973,12
477,1973,52
3706,1973,29
5271,1973,19
1555,1973,42
3700,1973,78
4382,1973,21
1839,1973,69
5257,1973,95
1017,1973,40
4595,1973,94
4196,1973,30
1102,1973,87
3038,1973,92
2890,1973,27
244,1973,90
4500,1973,28
5159,1973,75
1206,1973,17
2450,1973,86
1053,1973,73
3046,1973,38
4018,1973,50
935,1973,44
2963,1973,80
2579,1973,74
5163,1973,6
1071,1973,76
4039,1973,77
3975,1973,59
966,1973,48
4694,1973,1
2777,1973,41
937,1973,89
5359,1973,9
789,1973,72
1002,1973,14
2676,1973,4
2855,1973,32
866,1973,47
636,1973,13
4241,1973,65
4513,1973,11
2544,1973,35
4567,1973,99
953,1973,37
3804,1973,34
170,1973,60
5185,1973,8
2744,1973,56
3879,1973,31
967,1973,36
2401,1973,98
2738,1973,18
2999,1973,49
3168,1973,39
2969,1973,15
901,1973,7
3148,1973,64
2554,1973,3
4247,1973,26
1219,1973,61
3142,1973,5
3177,1973,45
2612,1973,66
5182,1973,25
3119,1974,90
3667,1974,51
2045,1974,97
1771,1974,53
1615,1974,72
1764,1974,82
567,1974,30
2117,1974,76
3149,1974,92
4965,1974,49
127,1974,89
292,1974,25
4553,1974,8
1419,1974,75
5172,1974,99
1876,1974,20
3576,1974,64
5337,1974,54
2076,1974,83
4300,1974,7
4510,1974,46
3298,1974,70
4401,1974,50
4806,1974,79
833,1974,4
3493,1974,65
2967,1974,95
4118,1974,16
3002,1974,100
3959,1974,19
3032,1974,52
3000,1974,13
3702,1974,96
1865,1974,59
2753,1974,45
3689,1974,58
4231,1974,27
41,1974,28
3692,1974,43
4607,1974,47
486,1974,9
4804,1974,87
3685,1974,38
969,1974,33
1124,1974,78
520,1974,21
2641,1974,71
418,1974,22
2658,1974,26
3567,1974,68
3677,1974,29
2786,1974,67
4366,1974,56
1173,1974,88
790,1974,84
437,1974,60
440,1974,94
493,1974,34
5342,1974,57
3679,1974,17
4550,1974,42
4491,1974,86
4501,1974,23
5357,1974,31
4239,1974,18
4019,1974,44
1674,1974,61
14,1974,73
2498,1974,36
2279,1974,41
2208,1974,85
112,1974,80
4473,1974,40
2487,1974,12
3202,1974,55
5184,1974,93
4438,1974,48
1356,1974,35
3331,1974,10
3821,1974,2
4579,1974,1
2235,1974,81
2465,1974,77
5311,1974,14
4880,1974,11
4335,1974,63
3264,1974,37
3294,1974,74
2880,1974,3
2543,1974,66
4712,1974,24
3950,1974,15
4759,1974,39
950,1974,5
1758,1974,91
2322,1974,32
4483,1974,6
682,1974,98
1264,1974,62
3313,1974,69
4053,1975,74
2997,1975,54
1336,1975,44
494,1975,12
3064,1975,73
1920,1975,68
4944,1975,52
4540,1975,85
329,1975,19
2268,1975,95
2862,1975,24
1497,1975,76
10,1975,17
926,1975,70
1495,1975,64
3337,1975,65
5270,1975,66
1493,1975,100
3501,1975,49
5355,1975,50
2248,1975,77
1079,1975,63
1338,1975,7
1962,1975,43
1713,1975,18
2858,1975,1
4067,1975,92
1318,1975,58
5267,1975,98
3027,1975,91
3234,1975,87
2892,1975,13
4471,1975,21
1704,1975,36
867,1975,37
2722,1975,41
2775,1975,90
3502,1975,32
2402,1975,86
2447,1975,29
1052,1975,80
3639,1975,2
475,1975,4
4375,1975,10
648,1975,89
3508,1975,56
2769,1975,83
1916,1975,57
1994,1975,72
2239,1975,42
4405,1975,16
534,1975,15
1371,1975,27
3861,1975,82
4266,1975,99
3371,1975,96
2599,1975,22
1224,1975,51
3357,1975,9
5181,1975,39
2553,1975,78
5158,1975,23
2594,1975,60
408,1975,61
2583,1975,14
5091,1975,75
4956,1975,26
2900,1975,34
3184,1975,71
3368,1975,94
288,1975,28
3367,1975,62
5303,1975,84
5363,1975,48
1378,1975,30
3115,1975,5
739,1975,38
2490,1975,88
3923,1975,6
570,1975,25
3982,1975,33
2238,1975,40
3467,1975,20
1093,1975,55
2468,1975,11
4641,1975,97
3927,1975,79
2916,1975,31
946,1975,69
2947,1975,35
3461,1975,3
1355,1975,67
694,1975,81
2620,1975,8
4399,1975,59
4580,1975,53
1360,1975,45
397,1975,93
777,1975,46
5089,1975,47
2766,1976,39
3656,1976,28
4334,1976,98
3909,1976,81
1013,1976,55
350,1976,68
2832,1976,7
3690,1976,62
3638,1976,77
1755,1976,60
2818,1976,9
2843,1976,30
994,1976,4
875,1976,100
5345,1976,32
1589,1976,33
3947,1976,50
997,1976,42
1626,1976,78
2895,1976,49
5352,1976,83
3930,1976,63
3687,1976,96
4123,1976,99
26,1976,26
2814,1976,15
2816,1976,23
374,1976,89
4169,1976,82
2675,1976,66
4421,1976,87
5378,1976,90
5326,1976,31
5325,1976,22
1433,1976,76
4664,1976,69
2079,1976,52
2566,1976,6
617,1976,91
4006,1976,85
2491,1976,94
2645,1976,67
2648,1976,75
97,1976,10
4309,1976,25
5007,1976,71
219,1976,40
852,1976,57
568,1976,20
2225,1976,72
1198,1976,37
2191,1976,21
1197,1976,51
107,1976,46
2186,1976,13
565,1976,18
4289,1976,44
3364,1976,35
1344,1976,79
3776,1976,64
1397,1976,14
3773,1976,11
1402,1976,56
75,1976,8
2669,1976,36
1108,1976,2
4395,1976,45
4223,1976,74
3041,1976,92
1521,1976,80
3028,1976,19
1042,1976,3
2877,1976,41
1039,1976,97
4282,1976,27
4819,1976,38
2387,1976,65
4716,1976,54
4928,1976,88
4603,1976,29
4601,1976,43
1559,1976,93
4923,1976,73
5204,1976,84
2320,1976,48
1514,1976,24
4803,1976,95
2197,1976,61
3883,1976,47
3969,1976,1
155,1976,12
5001,1976,58
3799,1976,53
3976,1976,59
5147,1976,86
1311,1976,70
3487,1976,5
3051,1976,34
3061,1976,17
1492,1976,16
3205,1977,59
3647,1977,23
4738,1977,1
4042,1977,38
2403,1977,66
2266,1977,42
4185,1977,54
1728,1977,57
3248,1977,83
2847,1977,80
2466,1977,62
2258,1977,11
2277,1977,35
2458,1977,73
3214,1977,55
3314,1977,30
4057,1977,88
2763,1977,50
4135,1977,71
4264,1977,49
3099,1977,89
2799,1977,70
2953,1977,14
2790,1977,37
4106,1977,22
2052,1977,2
3980,1977,18
4542,1977,81
4386,1977,79
1919,1977,98
2747,1977,77
1893,1977,19
1885,1977,25
1826,1977,84
4560,1977,44
2066,1977,6
3664,1977,34
2898,1977,43
4866,1977,9
4134,1977,99
4355,1977,15
2520,1977,47
2178,1977,51
3123,1977,60
4017,1977,67
2534,1977,75
2141,1977,87
4129,1977,63
2104,1977,82
2578,1977,97
4096,1977,95
4760,1977,10
2879,1977,85
2694,1977,74
1395,1977,28
321,1977,69
5065,1977,16
5077,1977,24
982,1977,41
1202,1977,39
4935,1977,90
1261,1977,40
163,1977,86
283,1977,5
495,1977,3
770,1977,91
5310,1977,76
869,1977,32
5312,1977,13
1164,1977,96
1593,1977,21
5254,1977,92
153,1977,61
548,1977,36
5340,1977,48
4968,1977,64
1115,1977,7
1107,1977,29
1271,1977,4
951,1977,12
814,1977,68
1072,1977,17
5354,1977,56
1363,1977,31
1016,1977,100
5289,1977,27
732,1977,58
1627,1977,20
428,1977,53
